sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
sd3,136,NC_076300.1,1,2265,1,454,20.0442,0.200442,38,60,2202565,Viruses,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,unclassified Genomoviridae genus,Genomoviridae sp.,0.200441501,0.400330745,1.997244798,0.05
sd3,33,NC_020483.1,1,42084,18,7846,18.6437,0.202215,40.3,32.3,1283079,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pelagivirus,Pelagivirus HTVC019P,0.202214618,0.44096269,2.180666728,0.98
sd3,96,NC_047703.1,1,37553,9,6864,18.2782,0.182782,40,50.9,2741076,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Fussvirus,Fussvirus S30C28,0.182781669,0.386487426,2.114475859,0.49
sd3,57,NC_026260.1,1,2290,1,386,16.8559,0.168559,32.7,7,1592085,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Sewage-associated circular DNA virus-18,0.168558952,0.374361899,2.22095531,0.05
sd3,34,NC_020484.1,1,147284,91,24629,16.7221,0.373564,40.1,32.5,1283076,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,unclassified Kyanoviridae genus,Pelagibacter phage HTVC008M,0.373563999,1.129091057,3.022483592,4.95
sd3,135,NC_075331.1,1,2174,1,334,15.3634,0.153634,32.4,60,2016461,Viruses,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemycircularvirus,Giant panda associated gemycircularvirus,0.153633855,0.360597412,2.347122075,0.05
sd3,94,NC_047701.1,1,42399,13,6225,14.682,0.160947,39.4,42.2,2741073,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Sieqvirus,Sieqvirus S42C7,0.160947192,0.404102186,2.510774999,0.71
sd3,95,NC_047702.1,1,42564,9,5945,13.9672,0.170003,40,24.7,2741075,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pelagivirus,Pelagivirus S35C6,0.170002819,0.449180869,2.642196585,0.49
sd3,44,NC_020857.1,1,38834,12,5277,13.5886,0.150229,40.1,1.42,889954,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Cyanophage MED4-117,0.150229181,0.402122752,2.676728653,0.65
sd3,120,NC_048672.1,1,40163,19,5319,13.2435,0.257401,39,21.9,2847822,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Zobellviridae,Siovirus,Siovirus germanense,0.257401091,0.954391388,3.707798541,1.03
sd3,138,NC_077036.1,1,6089,2,718,11.7918,0.117918,37.8,23.5,748192,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,unclassified Parvoviridae genus,uncultured densovirus,0.117917556,0.322510475,2.735050528,0.11
sd3,14,NC_014767.1,1,184095,28,18358,9.97203,0.112263,37.1,35.8,880161,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas sp. RCC1109 virus MpV1,0.11226269,0.359880439,3.205699394,1.52
sd3,39,NC_020847.1,1,38327,10,3722,9.71117,0.115636,40.7,1.4,889955,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Prochlorococcus phage MED4-184,0.115636496,0.373248304,3.227772509,0.54
sd3,72,NC_028955.1,1,197361,44,19071,9.663,0.103582,37.4,39.1,1542477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Haifavirus,Haifavirus tim68,0.103581761,0.326735422,3.154372141,2.39
sd3,75,NC_030448.1,1,2262,1,189,8.35544,0.0835544,40.5,47,1862825,Viruses,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemykibivirus,Gemykibivirus humas5,0.083554377,0.276718346,3.311835438,0.05
sd3,32,NC_020482.1,1,39921,10,3105,7.77786,0.0853686,40,26.8,1283078,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Stopavirus,Stopavirus HTVC011P,0.085368603,0.305386288,3.577267023,0.54
sd3,0,NC_001741.1,1,4877,1,334,6.84847,0.0684847,41.3,4,2003327,Viruses,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Chlamydiamicrovirus,Chlamydiamicrovirus Chp1,0.068484724,0.252575863,3.688061335,0.05
sd3,99,NC_047709.1,1,44705,8,2881,6.44447,0.0649815,37.3,37.5,2740801,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Ashivirus,Ashivirus S45C4,0.064981546,0.248661718,3.826651321,0.44
sd3,125,NC_055915.1,1,160410,32,9752,6.07942,0.10538,39.8,23.6,2801477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Immutovirus,Immutovirus immuto,0.105379964,0.505198073,4.794061927,1.74
sd3,88,NC_033741.1,1,4576,4,267,5.83479,0.233392,39.4,60,1941436,Viruses,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Baphyvirales,Bacilladnaviridae,Protobacilladnavirus,Protobacilladnavirus hasleos,0.233391608,0.93760055,4.017284752,0.22
sd3,100,NC_047710.1,1,43444,3,2459,5.66016,0.0566016,39.4,32.3,2740802,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pedosvirus,Pedosvirus S28C3,0.056601602,0.231079771,4.082565915,0.16
sd3,109,NC_048032.1,1,14123,2,739,5.2326,0.052326,39,60,743558,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Podivirus,Podivirus S05C243,0.052325993,0.222683595,4.255697447,0.11
sd3,46,NC_020867.1,1,44892,5,2155,4.80041,0.0598325,35.8,48.4,754041,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Kajamvirus,Kajamvirus SRIP1,0.059832487,0.282682395,4.724563698,0.27
sd3,42,NC_020854.1,1,40658,1,1895,4.66083,0.0466083,37.6,31,889953,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Cyanophage KBS-S-2A,0.046608294,0.210798388,4.522765633,0.05
sd3,98,NC_047705.1,1,41803,10,1942,4.6456,0.0615745,38.6,38.2,2741074,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Foussvirus,Foussvirus S46C10,0.061574528,0.323970297,5.261433696,0.54
sd3,6,NC_003820.1,1,5845,1,259,4.43114,0.0443114,37.8,60,12188,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Potexvirus,White clover mosaic virus,0.044311377,0.205786003,4.644089531,0.05
sd3,16,NC_015279.1,1,190789,12,8186,4.2906,0.0451494,40,26,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.045149353,0.218168561,4.832152503,0.65
sd3,104,NC_047838.1,1,204930,15,8561,4.17752,0.0417752,37.9,26.9,2023996,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Bellamyvirus,Bellamyvirus bellamy,0.04177524,0.20007516,4.789323972,0.82
sd3,111,NC_048034.1,1,28224,7,1127,3.99306,0.0631023,38.9,28,743578,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Powvirus,Powvirus S08C41,0.063102324,0.389624814,6.174492281,0.38
sd3,2,NC_001873.1,1,6311,2,245,3.88211,0.0690857,38.7,60,29272,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,Turnip vein-clearing virus,0.069085723,0.353330045,5.114371365,0.11
sd3,132,NC_074583.1,1,4387,1,161,3.66993,0.0366993,37,42,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,0.036699339,0.188022598,5.123323843,0.05
sd3,29,NC_018280.1,1,38889,3,1390,3.57428,0.0357428,40.8,41.3,1197951,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Zobellviridae,Siovirus,Siovirus coreense,0.035742755,0.185648082,5.194005953,0.16
sd3,97,NC_047704.1,1,40564,3,1287,3.17276,0.0323933,38.7,38.3,2741072,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Ayaqvirus,Ayaqvirus S45C18,0.032393255,0.180762722,5.580258043,0.16
sd3,48,NC_020878.1,1,44945,3,1358,3.02147,0.0302147,36,46,382262,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Lingvirus,Lingvirus PGSP1,0.030214707,0.171177622,5.66537425,0.16
sd3,45,NC_020864.1,1,205622,9,5083,2.47201,0.0247201,37.9,33.7,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.024720117,0.155270838,6.281152932,0.49
sd3,12,NC_014765.1,1,198519,9,4060,2.04514,0.0204514,36.3,52.3,880159,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Bathycoccus sp. RCC1105 virus BpV,0.020451443,0.141538622,6.920715672,0.49
sd3,131,NC_074405.1,1,3924,1,79,2.01325,0.0201325,40.3,1,2786389,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,0.020132518,0.140453549,6.976452256,0.05
sd3,26,NC_016657.1,1,47055,3,931,1.97854,0.0197854,40.9,7.67,444875,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Tangaroavirus,Tangaroavirus tv951510a,0.019785358,0.139261973,7.038638185,0.16
sd3,79,NC_032117.1,1,7401,1,123,1.66194,0.0166194,40.4,1,1926998,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Bivalve hepelivirus G,0.016619376,0.127840417,7.692251407,0.05
sd3,92,NC_043129.1,1,173451,4,2817,1.62409,0.0162409,35.5,11.2,373996,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Prasinovirus micromonas,0.016240898,0.126400677,7.78286258,0.22
sd3,110,NC_048033.1,1,14714,1,229,1.55634,0.0155634,39.5,14,743565,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pagavirus,Pagavirus S05C849,0.015563409,0.123778792,7.953192762,0.05
sd3,35,NC_020835.1,1,47325,2,735,1.55309,0.0155309,38.9,28,885867,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Tangaroavirus,Tangaroavirus PSSP10,0.015530903,0.123651504,7.961642739,0.11
sd3,56,NC_025464.1,1,44147,2,677,1.53351,0.0177589,34.2,0.5,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.017758851,0.149301426,8.407155683,0.11
sd3,47,NC_020872.1,1,46997,1,720,1.53201,0.0153201,33.4,28,616674,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Banchanvirus,Banchanvirus SS1201,0.015320127,0.12282272,8.017082456,0.05
sd3,13,NC_014766.1,1,194022,4,2854,1.47097,0.0147097,38.2,36,880162,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus 1,0.014709672,0.120388113,8.184282542,0.22
sd3,28,NC_016659.1,1,47536,1,694,1.45995,0.0145995,40.8,16,445692,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Tangaroavirus,Tangaroavirus NATL2A133,0.014599461,0.119942975,8.215575283,0.05
sd3,8,NC_006883.2,1,252401,12,3172,1.25673,0.0128763,39.5,25.7,268746,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Salacisavirus,Salacisavirus pssm2,0.012876336,0.115449555,8.966025584,0.65
sd3,21,NC_015287.1,1,232878,8,2901,1.24572,0.0135393,39.8,19.1,445686,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Lipsvirus,Lipsvirus ssm7,0.013539278,0.124580052,9.2013807,0.44
sd3,25,NC_016656.1,1,45890,1,554,1.20723,0.0120723,36.2,1,444876,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Tritonvirus,Tritonvirus PSSP2,0.012072347,0.109208999,9.046211086,0.05
sd3,123,NC_048844.1,1,36912,1,433,1.17306,0.0117306,41.3,34,2686279,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Muminvirus,Muminvirus tooticki,0.011730603,0.107670774,9.178622618,0.05
sd3,114,NC_048183.1,1,41824,1,477,1.14049,0.0114049,41.6,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.011404935,0.106183155,9.310281506,0.05
sd3,19,NC_015284.1,1,183806,5,2043,1.1115,0.011115,35,25,445696,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Eurybiavirus,Eurybiavirus PHM2,0.01111498,0.104840055,9.432320686,0.27
sd3,23,NC_015290.1,1,182180,6,2022,1.10989,0.0128225,41.6,19.8,445688,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Palaemonvirus,Palaemonvirus pssm7,0.012822483,0.126906294,9.897169769,0.33
sd3,7,NC_006882.2,1,45176,2,493,1.09129,0.0109129,33.7,42.5,2908095,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Tiamatvirus,Tiamatvirus PSSP7,0.010912874,0.103893134,9.520235734,0.11
sd3,69,NC_028092.1,1,193301,2,1928,0.997408,0.00997408,37.2,1,1663210,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus mediterraneus virus 1,0.009974082,0.09937102,9.962924007,0.11
sd3,38,NC_020845.1,1,180977,6,1515,0.837123,0.00885748,40.3,10.7,889956,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Eurybiavirus,Eurybiavirus MED4213,0.008857479,0.098749802,11.14874796,0.33
sd3,101,NC_047711.1,1,40866,1,337,0.824646,0.00824646,42.7,60,2741077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Votkovvirus,Votkovvirus S28C10,0.008246464,0.090434838,10.96649876,0.05
sd3,51,NC_021559.1,1,179063,4,1383,0.772354,0.00876228,40.5,24.8,536453,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Ronodorvirus,Ronodorvirus pssm3,0.008762279,0.103744796,11.83993274,0.22
sd3,55,NC_025461.1,1,45871,1,343,0.747749,0.00747749,36.9,0,756276,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Lirvirus,Lirvirus SCBP3,0.007477491,0.086148583,11.52105437,0.05
sd3,113,NC_048050.1,1,33961,1,232,0.683137,0.00683137,43.6,30,2740798,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Chosvirus,Chosvirus KM23C739,0.006831365,0.082369277,12.05751304,0.05
sd3,24,NC_015465.1,1,33004,1,223,0.675676,0.00675676,35.5,1,753085,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS3,0.006756757,0.081921322,12.12435565,0.05
sd3,130,NC_071016.1,1,36396,1,241,0.662161,0.00662161,37.2,60,2576871,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Bocovirus,Bocovirus X14,0.006621607,0.081103398,12.24829567,0.05
sd3,115,NC_048184.1,1,47375,1,312,0.658575,0.00658575,40.5,0,756276,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Lirvirus,Lirvirus SCBP3,0.006585752,0.080884979,12.28181374,0.05
sd3,68,NC_028091.1,1,196300,3,1282,0.653082,0.00653082,37.9,20.7,1663208,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus 2,0.00653082,0.080549169,12.33369875,0.16
sd3,106,NC_048026.1,1,45477,1,287,0.631088,0.00631088,37.4,4,1332145,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Igirivirus,Igirivirus STIP37,0.006310882,0.079189994,12.54816504,0.05
sd3,17,NC_015280.1,1,181044,6,1053,0.581627,0.00854488,40.8,18.7,445700,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Eurybiavirus,Eurybiavirus PHM2,0.008544884,0.118021634,13.81196421,0.33
sd3,15,NC_014789.1,1,184409,4,961,0.521124,0.00757013,37.2,5.75,696472,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus tauri virus 2,0.007570129,0.110592028,14.60900093,0.22
sd3,70,NC_028093.1,1,182309,3,922,0.505735,0.00505735,37.5,19.3,1663209,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus 7,0.005057348,0.070934977,14.02612221,0.16
sd3,40,NC_020851.1,1,208007,2,1012,0.486522,0.00486522,39,16,754042,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Llyrvirus,Llyrvirus SSKS1,0.004865221,0.069581251,14.30176611,0.11
sd3,139,NC_077214.1,1,92274,1,357,0.386891,0.00386891,45,48,3071324,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,Magrovirales,Aoguangviridae,Aobingvirus,Aobingvirus yangshanense,0.003868912,0.062080139,16.04589007,0.05
sd3,36,NC_020837.1,1,198013,1,732,0.369673,0.00369673,32.8,60,754037,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Anaposvirus,Anaposvirus socalone,0.003696727,0.060688229,16.41674641,0.05
sd3,103,NC_047716.1,1,175557,2,640,0.364554,0.00364554,38.7,0,2790659,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Brizovirus,Brizovirus rhodeisland06,0.00364554,0.060268148,16.53202385,0.11
sd3,71,NC_028663.1,1,188632,2,653,0.346177,0.00346177,39.4,30.5,1589733,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Libanvirus,Libanvirus ptim40,0.003461767,0.058734853,16.96672719,0.11
sd3,128,NC_070963.1,1,240842,1,810,0.33632,0.0033632,42.5,9,2781608,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Serangoonvirus,Serangoonvirus essarone,0.003363201,0.057895506,17.21440683,0.05
sd3,20,NC_015285.1,1,174285,1,586,0.336231,0.00336231,37.9,1,444878,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Brizovirus,Brizovirus syn33,0.003362309,0.057887855,17.21669759,0.05
sd3,18,NC_015283.1,1,176428,2,537,0.304373,0.00304373,39.7,3,444862,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Thaumasvirus,Thaumasvirus stim4,0.003043735,0.055086026,18.09817012,0.11
sd3,77,NC_031927.1,1,216121,1,632,0.292429,0.00292429,35.9,10,1883368,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Mazuvirus,Mazuvirus scam7,0.002924288,0.053997559,18.46519991,0.05
sd3,76,NC_031906.1,1,198190,1,540,0.272466,0.00272466,39.7,23,1883366,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Charybdisvirus,Charybdisvirus scam3,0.002724658,0.052127098,19.13161045,0.05
sd3,49,NC_021072.1,1,178807,1,485,0.271242,0.00271242,36.6,8,536474,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Leucotheavirus,Leucotheavirus syn30,0.002712422,0.052010235,19.17483316,0.05
sd3,137,NC_076967.1,1,133999,1,294,0.219405,0.00219405,26,1,2597325,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Rhadinovirus,Rhadinovirus colobinegamma1,0.002194046,0.046789234,21.32554599,0.05
sd3,41,NC_020852.1,1,186468,1,371,0.198962,0.00198962,30.9,0,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.001989618,0.044560733,22.39663288,0.05
sd3,112,NC_048049.1,1,181082,2,310,0.171193,0.00171193,39.9,19.5,2268578,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Tamkungvirus,Tamkungvirus ST4,0.001711932,0.041340064,24.14819836,0.11
sd3,43,NC_020855.1,1,192497,1,322,0.167275,0.00167275,35.9,4,929832,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,unclassified Kyanoviridae genus,Cyanophage P-RSM6,0.001672753,0.040865086,24.42983361,0.05
