sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m27,10,NC_009127.1,1,295146,390,254,0.0860591,0.123251,28.2,0.0205,180230,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo3,0.123250866,4.740605838,38.46306322,0.32
m27,12,NC_014765.1,1,198519,1,249,0.125429,0.00125429,36.3,60,880159,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Bathycoccus sp. RCC1105 virus BpV,0.001254288,0.035393711,28.21816897,0
m27,19,NC_029302.1,1,6038,1,218,3.61047,0.0361047,35.9,4,1798085,Viruses,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,unclassified Totiviridae genus,Piscine myocarditis-like virus,0.03610467,0.186550592,5.166937943,0
m27,5,NC_008168.1,1,104710,115884,188,0.179544,92.5703,38.2,21,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,92.57034667,3186.894013,34.42672657,94.47
m27,2,NC_001875.2,1,131995,2,179,0.135611,0.00254555,38.5,1.5,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.002545551,0.070128091,27.54927783,0
m27,27,NC_040536.1,1,183261,5233,178,0.0971292,2.2656,40.7,11.3,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,2.265599336,97.52532863,43.04614989,4.27
m27,0,NC_001664.4,1,159378,1,160,0.10039,0.0010039,30.1,0,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.001003903,0.031668515,31.54540379,0
m27,30,NC_043314.1,1,140906,8,157,0.111422,0.00679886,35.2,3.5,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.006798859,0.212378067,31.23731097,0.01
m27,6,NC_008908.1,1,3083,2,143,4.63834,0.0908206,39.1,1,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.090820629,0.414061246,4.559110077,0
m27,32,NC_070961.1,1,192454,1,140,0.0727447,0.000727447,39.6,1,2783674,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Scyllavirus,Scyllavirus aitchnine,0.000727447,0.026961405,37.06307365,0
m27,28,NC_042085.1,1,67383,1,138,0.204799,0.00204799,25.3,1,2047868,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Zierdtviridae,Ceetrepovirus,Corynebacterium virus C3PO,0.002047994,0.045208407,22.07447867,0
m27,24,NC_034446.1,1,147346,1,116,0.0787263,0.000787263,30.9,2,35243,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Simplexvirus,Simplexvirus atelinealpha1,0.000787263,0.028047154,35.62617209,0
m27,35,NC_077067.1,1,1573504,1,87,0.00552906,5.53E-05,38.1,1,3060017,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Fadolivirus,Fadolivirus algeromassiliense,5.53E-05,0.00743556,134.481422,0
m27,9,NC_008976.1,1,4188,4,76,1.81471,0.0642311,36.8,1,265522,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fugitivi,0.064231137,0.491504188,7.652117247,0
m27,4,NC_007646.1,1,135135,6,74,0.0547601,0.0032264,29.3,1,10398,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Macavirus,Macavirus ovinegamma2,0.003226403,0.138243298,42.84749559,0
m27,25,NC_035797.1,1,142974,13,70,0.04896,0.00611999,29.9,1.54,2029293,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,unclassified Poxviridae genus,Squirrelpox virus Berlin_2015,0.006119994,0.280105936,45.7689898,0.01
m27,22,NC_033003.1,1,8681,2,59,0.679645,0.0123258,44,1,1923144,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Hubei picorna-like virus 61,0.012325769,0.15242204,12.36612827,0
m27,16,NC_021073.1,1,107218,1,54,0.0503647,0.000503647,34.8,1,573174,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Vibrio phage henriette 12B8,0.000503647,0.022436424,44.54793506,0
m27,26,NC_038553.1,1,274793,1,50,0.0181955,0.000181955,39,0,97195,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Raphidovirus,Heterosigma akashiwo virus 01,0.000181955,0.013487848,74.1273229,0
m27,29,NC_042131.1,1,44549,1,47,0.105502,0.00105502,29.3,0,1983582,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Phimunavirus,Phimunavirus CB5,0.001055018,0.032463903,30.77094512,0
