sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy54,17,NC_016766.1,1,69420,3,1226,1.76606,0.0251945,41.7,56.3,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.025194468,0.199066348,7.901192626,0.02
oy54,65,NC_048183.1,1,41824,2,1173,2.80461,0.0280461,41.7,2,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.028046098,0.165104556,5.886899351,0.01
oy54,73,NC_070960.1,1,187320,4,1173,0.626201,0.00920884,40.2,22.5,2783669,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Yushanluvirus,Yushanluvirus satich,0.00920884,0.122546708,13.30750687,0.03
oy54,63,NC_048031.1,1,20430,7,1135,5.55556,0.209104,39.4,57.7,743543,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pekhitvirus,Pekhitvirus S04C24,0.209104258,0.930126298,4.448146128,0.05
oy54,71,NC_055761.1,1,144311,2,1062,0.735911,0.00735911,37,13,2100130,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Makelovirus,Makelovirus prm1,0.007359106,0.085469,11.61404598,0.01
oy54,38,NC_025464.1,1,44147,2,1037,2.34897,0.0234897,40.5,0.5,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.023489705,0.15145276,6.447622961,0.01
oy54,15,NC_015279.1,1,190789,7,1032,0.540912,0.0204676,41.3,54.9,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.020467637,0.331885894,16.21515439,0.05
oy54,23,NC_020838.1,1,45728,2,876,1.91568,0.0191568,37.3,0.5,754040,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Sednavirus,Sednavirus SRIP2,0.019156753,0.137075788,7.155481342,0.01
oy54,62,NC_047838.1,1,204930,4,849,0.414288,0.00877861,41.1,22.2,2023996,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Bellamyvirus,Bellamyvirus bellamy,0.008778607,0.150329544,17.1245322,0.03
oy54,52,NC_033778.1,1,111453,54,803,0.720483,0.184508,40.7,8.63,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.184508268,2.476490398,13.4221107,0.36
oy54,21,NC_020486.1,1,171211,2,776,0.453242,0.00453242,38.3,0,869724,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Neptunevirus,Neptunevirus srim18,0.004532419,0.067170501,14.8200112,0.01
oy54,3,NC_001875.2,1,131995,141,766,0.580325,0.367423,37.3,7.42,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.367423008,6.132408167,16.69032158,0.94
oy54,51,NC_033131.1,1,9166,3,766,8.35697,0.250491,41.3,30.7,1923637,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Wenzhou picorna-like virus 5,0.250490945,0.829764378,3.312552391,0.02
oy54,35,NC_025456.1,1,46547,3,752,1.61557,0.0197435,41.7,25.3,1273711,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,unclassified Autographiviridae genus,Synechococcus phage S-CBP1,0.019743485,0.162877939,8.249705557,0.02
oy54,2,NC_001664.4,1,159378,41,731,0.458658,0.105692,34.6,5.71,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.105692128,1.780703722,16.84802599,0.27
oy54,19,NC_019495.1,1,290304,13,726,0.250083,0.01248,33.3,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.012480021,0.265786468,21.29695693,0.09
oy54,55,NC_040536.1,1,183261,103,637,0.347592,0.0581902,37.4,10.8,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.058190231,2.22440762,38.22647832,0.68
oy54,43,NC_031235.1,1,194437,2,593,0.304983,0.00304983,39.7,35.5,1278479,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Bristolvirus,Bristolvirus rhodeisland,0.003049831,0.055140997,18.08001701,0.01
oy54,69,NC_055710.1,1,172230,1,557,0.323405,0.00323405,38.8,1,1883365,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Alisovirus,Alisovirus socal22,0.003234047,0.056776654,17.55591222,0.01
oy54,61,NC_047712.1,1,216628,1,556,0.256661,0.00256661,42.1,1,2790345,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Atlauavirus,Atlauavirus acg2014f,0.002566612,0.050596684,19.71341434,0.01
oy54,7,NC_006883.2,1,252401,1,551,0.218303,0.00218303,40,3,268746,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Salacisavirus,Salacisavirus pssm2,0.002183034,0.046671924,21.37938353,0.01
oy54,45,NC_031935.1,1,186386,1,534,0.286502,0.00286502,40.6,9,1815522,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Cymopoleiavirus,Cymopoleiavirus swam2,0.002865022,0.053449169,18.65576193,0.01
oy54,59,NC_047703.1,1,37553,1,481,1.28086,0.0128086,42,60,2741076,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Fussvirus,Fussvirus S30C28,0.012808564,0.112447786,8.779109583,0.01
oy54,80,NC_076945.1,1,132068,3,444,0.33619,0.0033619,42.6,0.667,2880838,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Gammanudivirus,Gammanudivirus cracrangonis,0.003361904,0.057884385,17.21773651,0.02
oy54,11,NC_008912.1,1,3141,69,441,14.0401,6.0156,39.7,13.6,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,6.015600127,16.57034473,2.754562202,0.46
oy54,60,NC_047709.1,1,44705,1,427,0.95515,0.0095515,34,13,2740801,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Ashivirus,Ashivirus S45C4,0.009551504,0.097263935,10.18310121,0.01
oy54,31,NC_021864.1,1,55282,1,419,0.757932,0.00757932,42.8,60,948071,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Puniceispirillum phage HMO-2011,0.007579321,0.086728741,11.44281204,0.01
oy54,12,NC_008913.1,1,3157,9,410,12.987,0.457713,34.4,15,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.457713019,1.341287149,2.930410747,0.06
oy54,48,NC_033010.1,1,7620,1,407,5.34121,0.0534121,43.9,60,1923606,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Wenzhou picorna-like virus 21,0.053412073,0.224853783,4.209793192,0.01
oy54,27,NC_020875.1,1,182801,1,406,0.222099,0.00222099,39.2,43,536466,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Greenvirus,Greenvirus ssm4,0.002220994,0.047075063,21.19548934,0.01
oy54,72,NC_070839.1,1,177834,2,391,0.219868,0.00219868,42.5,19,2926475,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Shenzhenivirus,Shenzhenivirus sszbm1,0.00219868,0.046838504,21.30301421,0.01
oy54,37,NC_025463.1,1,49640,1,371,0.747381,0.00747381,38,2,1458862,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Shewanella sp. phage 1/44,0.007473811,0.086127543,11.52391162,0.01
oy54,36,NC_025461.1,1,45871,1,304,0.662728,0.00662728,36.3,0,756276,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Lirvirus,Lirvirus SCBP3,0.006627281,0.081137907,12.24301627,0.01
oy54,66,NC_048184.1,1,47375,2,304,0.641689,0.0128338,37.9,0,756276,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Lirvirus,Lirvirus SCBP3,0.012833773,0.159696088,12.4434246,0.01
oy54,77,NC_074583.1,1,4387,66,299,6.81559,4.292,38.9,14.9,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,4.291999088,16.05966018,3.741766913,0.44
oy54,46,NC_031944.1,1,185102,1,283,0.152889,0.00152889,38.3,1,1815521,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Sokavirus,Sokavirus swam1,0.001528887,0.03907108,25.55524743,0.01
oy54,70,NC_055719.1,1,174231,1,280,0.160706,0.00160706,39.2,0,1983572,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Shandvirus,Shandvirus sh35,0.001607062,0.040055951,24.9249588,0.01
oy54,32,NC_021901.1,1,197693,2,257,0.13,0.00243307,39.9,10.5,345198,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Iridoviridae,Chloriridovirus,Invertebrate iridescent virus 22,0.002433065,0.068507558,28.15689126,0.01
oy54,30,NC_021536.1,1,171797,1,243,0.141446,0.00141446,39,1,754039,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Tefnutvirus,Tefnutvirus siom18,0.00141446,0.037582701,26.57035075,0.01
oy54,9,NC_008603.1,1,321240,1,238,0.0740879,0.000740879,39.4,1,399781,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus A1,0.000740879,0.027209009,36.72530325,0.01
oy54,41,NC_028955.1,1,197361,1,228,0.115524,0.00115524,46.7,24,1542477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Haifavirus,Haifavirus tim68,0.001155243,0.033969234,29.40439459,0.01
oy54,1,NC_001650.2,1,184439,1,225,0.121992,0.00121992,25.9,0,12657,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus equidgamma2,0.001219916,0.034905978,28.61343896,0.01
oy54,16,NC_015290.1,1,182180,10,220,0.12076,0.0119991,40.7,7,445688,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Palaemonvirus,Palaemonvirus pssm7,0.011999122,0.345189245,28.76787587,0.07
oy54,39,NC_027925.1,1,496396,1,188,0.037873,0.00037873,32.4,1,1100043,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Apis mellifera filamentous virus,0.00037873,0.019457298,51.37513266,0.01
oy54,8,NC_008168.1,1,104710,13950,176,0.168083,11.3367,38.5,8.81,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,11.33670137,391.2008565,34.50746772,92.51
oy54,34,NC_024486.1,1,43734,1,174,0.39786,0.0039786,37.6,1,1520006,Viruses,Bamfordvirae,Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Aviadenovirus,Duck aviadenovirus B,0.003978598,0.062950525,15.82228895,0.01
oy54,56,NC_042131.1,1,44549,5,174,0.390581,0.00781162,28.5,0,1983582,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Phimunavirus,Phimunavirus CB5,0.007811623,0.133105805,17.03945551,0.03
oy54,79,NC_075367.1,1,1224839,2,160,0.0130629,0.000130629,38.7,3,2496520,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus baoshanense,0.000130629,0.011428576,87.48853496,0.01
oy54,10,NC_008908.1,1,3083,7,158,5.12488,0.285761,35.4,3.14,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.285760623,1.300869852,4.55230619,0.05
oy54,58,NC_043314.1,1,140906,13,158,0.112131,0.0135055,34.8,6.31,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.013505458,0.412528065,30.54528611,0.09
oy54,22,NC_020489.1,1,40489,1,152,0.375411,0.00375411,43.2,35,1131316,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Capnelvirus,Capnelvirus RcapNL,0.003754106,0.061155644,16.29033456,0.01
oy54,67,NC_053505.1,1,76075,1,145,0.190601,0.00190601,37.1,2,2015885,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Vilmaviridae,Lumosvirus,Lumosvirus krypton555,0.001906014,0.043616292,22.88351311,0.01
oy54,40,NC_028843.1,1,75816,1,140,0.184658,0.00184658,35.1,5,1698711,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Vilmaviridae,Lumosvirus,Lumosvirus lolly9,0.001846576,0.04293211,23.24957757,0.01
oy54,76,NC_074405.1,1,3924,7,136,3.46585,0.218654,38.6,22,2786389,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,0.218654434,1.187386402,5.430424522,0.05
oy54,33,NC_024451.1,1,220222,6,121,0.0549446,0.00306509,39.6,2,72201,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Iridoviridae,Iridovirus,Invertebrate iridescent virus 31,0.003065089,0.133331176,43.49993801,0.04
oy54,14,NC_011588.1,1,127615,24,120,0.0940328,0.0091682,31.7,1.12,92521,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus oryrhinocerotis,0.009168201,0.437311577,47.69873237,0.16
oy54,4,NC_002687.1,1,335593,1,112,0.0333738,0.000333738,46.2,1,37665,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Phaeovirus,Ectocarpus siliculosus virus 1,0.000333738,0.018265438,54.72993762,0.01
oy54,0,NC_000898.1,1,162114,5,108,0.0666198,0.0030164,41,6.6,32604,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6b,0.003016396,0.118995558,39.4495827,0.03
oy54,6,NC_006820.1,1,196280,1,105,0.053495,0.00053495,45.7,1,238854,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nodensvirus,Nodensvirus spm2,0.00053495,0.0231228,43.2242216,0.01
oy54,78,NC_075136.1,1,668031,25,104,0.0155681,0.00370492,31.7,6.64,2060617,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Allomimiviridae,Oceanusvirus,Oceanusvirus kaneohense,0.003704918,0.298692421,80.62052401,0.17
oy54,68,NC_054786.1,1,53594,1,83,0.154868,0.00154868,37.2,2,2517967,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Refugevirus,Refugevirus refuge,0.001548681,0.039322798,25.39115679,0.01
oy54,54,NC_035797.1,1,142974,7,69,0.0482605,0.00318939,32.9,1.43,2029293,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,unclassified Poxviridae genus,Squirrelpox virus Berlin_2015,0.003189391,0.146308951,45.87363145,0.05
oy54,13,NC_008976.1,1,4188,8,67,1.59981,0.120344,33.1,1.38,265522,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fugitivi,0.12034384,0.94995937,7.893710002,0.05
oy54,28,NC_021073.1,1,107218,1,60,0.0559608,0.000559608,36.1,3,573174,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Vibrio phage henriette 12B8,0.000559608,0.023649405,42.26069884,0.01
oy54,57,NC_043235.1,1,348463,1,51,0.0146357,0.000146357,32.7,1,83442,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus NYs1,0.000146357,0.012096924,82.65354102,0.01
oy54,20,NC_019501.1,1,39646,1,50,0.126116,0.00126116,45.9,5,1090133,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Lederbergvirus,Enterobacteria phage IME10,0.001261161,0.035490432,28.14107318,0.01
oy54,29,NC_021312.1,1,459984,3,50,0.0108699,0.000313054,36.2,1,251749,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prymnesiovirus,Phaeocystis globosa virus,0.000313054,0.030430596,97.20546681,0.02
