sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m17,52,NC_038532.1,1,5050,55,1363,26.9901,5.04515,34.3,41.8,1979755,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Aquambidensovirus,Aquambidensovirus asteroid1,5.045148514851485,11.804426977412863,2.339758075042584,0.95
m17,18,NC_018280.1,1,38889,4,1326,3.4097,0.0369513,36.1,21.2,1197951,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Zobellviridae,Siovirus,Siovirus coreense,0.036951323,0.20321042749687188,5.499408709064614,0.07
m17,35,NC_028819.1,1,43190,3,1125,2.60477,0.0260477,36.7,53.3,1636200,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pseudoalteromonas phage H103,0.026047696225978235,0.15927716015580473,6.1148271530037395,0.05
m17,20,NC_020481.1,1,34892,2,1115,3.19557,0.0319557,38,60,1283077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pelagibacter phage HTVC010P,0.031955749,0.1758822880904172,5.503932552511961,0.03
m17,77,NC_070848.1,1,73099,3,1091,1.4925,0.0221207,38,58.3,2859072,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Schitoviridae,Varunavirus,Varunavirus BUCT194,0.022120685645494468,0.18979674037100072,8.580056848719716,0.05
m17,75,NC_070825.1,1,37730,3,1046,2.77233,0.0277233,35.6,0.667,1357709,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pseudoalteromonas phage HS5,0.027723297111052213,0.1641789143232006,5.922055867508947,0.05
m17,17,NC_018272.1,1,35652,5,965,2.70672,0.046421,39.3,26,1168479,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Inhavirus,Inhavirus P12024L,0.046420958,0.29602310544851906,6.376927949,0.09
m17,48,NC_032617.1,1,8626,23,882,10.2249,1.26698,34.8,57.3,1922535,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai picorna-like virus 107,1.2669835381405055,4.733987212766378,3.7364236158223787,0.4
m17,57,NC_047704.1,1,40564,2,830,2.04615,0.0204615,32.9,19.5,2741072,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Ayaqvirus,Ayaqvirus S45C18,0.020461493,0.14157266775650607,6.918980355270979,0.03
m17,0,NC_001664.4,1,159378,13,763,0.478736,0.0430612,37.5,24.5,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.04306115,0.7058655166593466,16.39216586247025,0.22
m17,54,NC_040628.1,1,8620,2,715,8.29466,0.117517,31.8,60,2480178,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Halhan virus 3,0.11751740139211136,0.4157506381049394,3.5377793686718437,0.03
m17,73,NC_070823.1,1,45306,3,625,1.37951,0.0228226,37.5,56.7,1856120,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pseudoalteromonas phage vB_PspS-H40/1,0.022822584205182538,0.20088981459407756,8.802237852997367,0.05
m17,64,NC_048832.1,1,39262,1,618,1.57404,0.0157404,36.6,0,2686246,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Hattifnattvirus,Hattifnattvirus hattifnatt,0.015740410575110796,0.12446947437037655,7.907638353931591,0.02
m17,80,NC_070962.1,1,228827,1,605,0.264392,0.00264392,37.2,53,2588487,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Zhoulongquanvirus,Zhoulongquanvirus esscess,0.002643919,0.051351032,19.42231825197469,0.02
m17,78,NC_070850.1,1,72458,1,590,0.814265,0.00814265,35.6,60,2886042,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Schitoviridae,Moovirus,Moovirus moo,0.008142648,0.08986849,11.036764448493285,0.02
m17,39,NC_029094.1,1,131903,6,557,0.42228,0.00764198,31.6,19.8,1654919,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Shandongvirus,Shandongvirus H101,0.007641979,0.12009137344487485,15.714694872519173,0.1
m17,19,NC_019491.1,1,291144,4,550,0.18891,0.0068935,33.7,0,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.006893496,0.1598053725673187,23.182050518554774,0.07
m17,84,NC_075036.1,1,1385869,5,539,0.0388926,0.000956079,32.1,6.6,2024608,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Theiavirus,Theiavirus salishense,0.000956079,0.056778318,59.38664992444738,0.09
m17,21,NC_021073.1,1,107218,1,530,0.49432,0.0049432,37.2,60,573174,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Vibrio phage henriette 12B8,0.0049432,0.070133905,14.187956625516918,0.02
m17,44,NC_032154.1,1,3073,16,529,17.2144,1.95574,34.9,14.6,1922709,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai sphaeromadae virus 3,1.955743573055646,4.611491931541068,2.3579225799709986,0.28
m17,69,NC_055915.1,1,160410,2,529,0.32978,0.0032978,35.4,4.5,2801477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Immutovirus,Immutovirus immuto,0.003297799,0.057331700727041364,17.384835753543868,0.03
m17,47,NC_032517.1,1,1404,1,525,37.3932,0.373932,32.3,60,1922355,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai barnacle virus 11,0.37393162393162394,0.48384580659078086,1.293941928482774,0.02
m17,2,NC_001875.2,1,131995,1,515,0.390166,0.00390166,38.6,1,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.003901663,0.062341318305493554,15.978140407249752,0.02
m17,14,NC_015286.1,1,175230,1,504,0.287622,0.00287622,34.3,12,445684,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Pontusvirus,Pontusvirus syn19,0.00287622,0.053553218,18.619306416420816,0.02
m17,36,NC_028955.1,1,197361,1,495,0.250809,0.00250809,39.1,13,1542477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Haifavirus,Haifavirus tim68,0.002508094,0.050018034,19.94264503292109,0.02
m17,67,NC_048840.1,1,38214,1,474,1.24038,0.0124038,37.9,0,2686270,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Lillamyvirus,Lillamyvirus snork,0.012403831056680798,0.11067960982854089,8.923018164531353,0.02
m17,86,NC_076102.1,1,252940,4,396,0.156559,0.00454258,35.4,1,109981,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,unclassified Poxviridae genus,Diachasmimorpha entomopoxvirus,0.004542579,0.122275488,26.91763450691899,0.07
m17,26,NC_021802.1,1,53664,2,375,0.698792,0.0104353,37.4,13,1327981,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Assiduviridae,Cebadecemvirus,Cebadecemvirus phi10una,0.010435301132975552,0.13122941041369932,12.57552693,0.03
m17,60,NC_047716.1,1,175557,1,361,0.205631,0.00205631,31.1,0,2790659,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Brizovirus,Brizovirus rhodeisland06,0.002056312,0.045299931,22.02969539563303,0.02
m17,34,NC_027786.1,1,2293,1,338,14.7405,0.147405,32.3,52,1692257,Viruses,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,unclassified Circoviridae genus,Palaemonetes intermedius brackish grass shrimp associated circular virus,0.1474051460968164,0.35450933556253944,2.4049997232097717,0.02
m17,5,NC_006883.2,1,252401,1,312,0.123613,0.00123613,42.8,44,268746,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Salacisavirus,Salacisavirus pssm2,0.001236128,0.035136878227072406,28.424946158305456,0.02
m17,8,NC_008913.1,1,3157,5,307,9.72442,0.297118,36.6,1,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.29711751662971175,1.0339966727352319,3.4800932791312653,0.09
m17,88,NC_079139.1,1,1476527,1,303,0.0205211,0.000205211,29.8,3,2811091,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Cotonvirus,Cotonvirus japonicum,0.000205211,0.014323728,69.79990259764158,0.02
m17,42,NC_032111.1,1,163005,1,301,0.184657,0.00184657,33.6,14,67082,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Oryzopoxvirus,BeAn 58058 virus,0.001846569,0.042932031,23.249620437726193,0.02
m17,83,NC_074583.1,1,4387,34,299,6.81559,1.77388,34.5,27.6,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,1.7738773649418738,6.9797924866107754,3.934766080539896,0.59
m17,7,NC_008912.1,1,3141,1,282,8.97803,0.0897803,41.7,8,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.089780325,0.2858667837077287,3.1840693887445957,0.02
m17,31,NC_025443.1,1,52869,2,278,0.525828,0.00701734,40.6,6.5,1113547,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Nonanavirus,Nonanavirus nv9NA,0.007017345,0.10240230147411299,14.592741985538758,0.03
m17,15,NC_015293.1,1,30651,3,273,0.890672,0.01367,36.2,5.33,877240,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pseudoalteromonas phage H105/1,0.013670027079051255,0.15168969451548392,11.096517485904767,0.05
m17,72,NC_062747.1,1,78833,1,269,0.341228,0.00341228,38.1,1,2745672,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Pachyviridae,Gundelvirus,Gundelvirus Gundel,0.003412277,0.058314946224691376,17.089747790821914,0.02
m17,32,NC_025706.1,1,3584,2,268,7.47768,0.148158,33.1,7.5,1379695,Viruses,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,unclassified Circoviridae genus,Circoviridae 2 LDMD-2013,0.14815848214285715,0.5224662086385342,3.526400926102649,0.03
m17,4,NC_005841.1,1,41391,1,266,0.642652,0.00642652,42.1,10,221029,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Lederbergvirus,Enterobacteria phage ST104,0.006426518,0.079907557,12.434036478871016,0.02
m17,50,NC_033778.1,1,111453,1,240,0.215337,0.00215337,39.8,2,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.002153374,0.046354472,21.526437234247535,0.02
m17,66,NC_048835.1,1,38268,1,240,0.627156,0.00627156,27.9,0,2686251,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Lillamyvirus,Lillamyvirus lillamy,0.006271558,0.078944449,12.587692401707303,0.02
m17,12,NC_013036.1,1,158091,1,224,0.141691,0.00141691,36.6,0,104388,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus anatidalpha1,0.001416905,0.037615127703160556,26.54738015,0.02
m17,58,NC_047705.1,1,41803,1,215,0.514317,0.00514317,37.3,60,2741074,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Foussvirus,Foussvirus S46C10,0.005143172,0.071531247,13.908003384365953,0.02
m17,1,NC_001741.1,1,4877,1,205,4.2034,0.042034,39.3,4,2003327,Viruses,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Chlamydiamicrovirus,Chlamydiamicrovirus Chp1,0.042034037318023375,0.2006668309032918,4.77391285,0.02
m17,46,NC_032481.1,1,9054,1,180,1.98807,0.0198807,35.8,1,1922435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai mollusks virus 2,0.019880715705765408,0.13959037520112882,7.021395873,0.02
m17,6,NC_008168.1,1,104710,4822,174,0.166173,4.08272,34.6,29.9,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,4.082723713112406,139.16270705175256,34.085751775170664,83.43
m17,59,NC_047709.1,1,44705,1,164,0.366849,0.00366849,29.7,13,2740801,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Ashivirus,Ashivirus S45C4,0.003668493,0.060456891,16.48003226376196,0.02
m17,55,NC_043314.1,1,140906,1,150,0.106454,0.00106454,29.8,0,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001064539,0.03260991,30.632879938610618,0.02
m17,82,NC_074405.1,1,3924,2,136,3.46585,0.0626911,34.1,17,2786389,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,0.062691131,0.33886013793509284,5.405232444135384,0.03
m17,41,NC_031917.1,1,39949,2,135,0.337931,0.00337931,31.9,4.5,1874539,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pseudoalteromonas phage BS5,0.003379309,0.058033515245499184,17.173191855869977,0.03
m17,30,NC_025422.1,1,155997,1,133,0.085258,0.00085258,43.7,2,1357714,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Caulobacter phage Cr30,0.00085258,0.029186531223096106,34.23316775345356,0.02
m17,10,NC_009333.1,1,137969,3,128,0.0927745,0.00228312,40.9,1,37296,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Rhadinovirus,Rhadinovirus humangamma8,0.002283122,0.077387903,33.89565569,0.05
m17,16,NC_016765.1,1,54024,1,121,0.223975,0.00223975,37.4,1,2992927,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Detrevirus,Detrevirus PMG1,0.002239745,0.047272919,21.106381472032954,0.02
m17,61,NC_048034.1,1,28224,1,109,0.386196,0.00386196,30.4,1,743578,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Powvirus,Powvirus S08C41,0.003861961,0.062024565,16.060379192799722,0.02
m17,53,NC_040536.1,1,183261,212,107,0.0583867,0.0903193,39.3,8.68,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.090319271,3.919349321730988,43.394385938239644,3.67
m17,38,NC_029047.1,1,32894,1,104,0.316167,0.00316167,34,28,1636271,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Verrucomicrobia phage P8625,0.003161671,0.056139778,17.75636397291016,0.02
m17,85,NC_075136.1,1,668031,2,104,0.0155681,0.000311363,36.8,1,2060617,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Allomimiviridae,Oceanusvirus,Oceanusvirus kaneohense,0.000311363,0.024952528,80.13972173647718,0.03
m17,9,NC_009127.1,1,295146,1,100,0.0338815,0.000338815,27.4,0,180230,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo3,0.000338815,0.018403819,54.31813693417694,0.02
m17,24,NC_021559.1,1,179063,1,95,0.053054,0.00053054,35.4,24,536453,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Ronodorvirus,Ronodorvirus pssm3,0.00053054,0.023027332858712717,43.40361372294395,0.02
m17,56,NC_043329.1,1,12859,1,88,0.684346,0.00684346,31.3,37,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.006843456,0.082441634,12.046783803156757,0.02
m17,51,NC_035797.1,1,142974,2,68,0.0475611,0.000930239,24.9,4,2029293,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,unclassified Poxviridae genus,Squirrelpox virus Berlin_2015,0.000930239,0.042879248,46.09486968961062,0.03
m17,29,NC_023006.1,1,43564,1,65,0.149206,0.00149206,36,13,1279082,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Hiroshimavirus,Hiroshimavirus PPpW3,0.001492058,0.038598334500627975,25.86919760285165,0.02
m17,22,NC_021312.1,1,459984,1,46,0.0100003,0.000100003,35,7,251749,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prymnesiovirus,Phaeocystis globosa virus,0.000100003,0.009999674,99.99326064247052,0.02
