sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
s31,26,NC_013085.1,1,194454,39,13097,6.73527,0.0968507,37,16.6,555387,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Gibbetvirus,Gibbetvirus rsm4,0.096850669,0.4770058605046488,4.925168459542876,0.71
s31,173,NC_055915.1,1,160410,19,9677,6.03267,0.0765663,39.4,12.5,2801477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Immutovirus,Immutovirus immuto,0.076566299,0.3230019090672523,4.2185911279496775,0.35
s31,107,NC_028955.1,1,197361,30,11854,6.00625,0.094279,38.8,18.6,1542477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Haifavirus,Haifavirus tim68,0.094279012,0.45743276714427916,4.851904571202347,0.55
s31,9,NC_006820.1,1,196280,63,11639,5.92979,0.0884756,37.7,25.6,238854,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nodensvirus,Nodensvirus spm2,0.088475647,0.45643471252568435,5.158873970663442,1.15
s31,182,NC_070961.1,1,192454,40,10664,5.54106,0.074927,37.7,20.2,2783674,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Scyllavirus,Scyllavirus aitchnine,0.074926996,0.3474815283982645,4.637601252868211,0.73
s31,151,NC_048026.1,1,45477,7,2199,4.83541,0.0717286,36.9,6,1332145,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Igirivirus,Igirivirus STIP37,0.071728566,0.3553956611745576,4.9547297618747255,0.13
s31,117,NC_031935.1,1,186386,60,8981,4.81849,0.0981726,38.5,37,1815522,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Cymopoleiavirus,Cymopoleiavirus swam2,0.09817261,0.7508633469060939,7.648399594296602,1.1
s31,16,NC_008908.1,1,3083,2,133,4.31398,0.0820629,42.5,0.5,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.082062926,0.39137559401773836,4.769213266231966,0.04
s31,110,NC_031235.1,1,194437,47,8031,4.13039,0.0790025,37.2,27.5,1278479,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Bristolvirus,Bristolvirus rhodeisland,0.079002453,0.5222682753640986,6.610785538504605,0.86
s31,136,NC_047701.1,1,42399,4,1362,3.21234,0.0398594,36.1,45.5,2741073,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Sieqvirus,Sieqvirus S42C7,0.039859431,0.23182476023023227,5.816057993492082,0.07
s31,189,NC_074405.1,1,3924,8,122,3.10907,0.228593,37.8,14.6,2786389,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,0.22859327217125383,1.2911870802338006,5.648403682093014,0.15
s31,185,NC_070964.1,1,180224,21,5388,2.98961,0.0534557,38,14.3,2783673,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Yellowseavirus,Yellowseavirus thirtyeight,0.0534557,0.383348475,7.171330248558799,0.38
s31,111,NC_031242.1,1,174307,24,4978,2.85588,0.0577487,39,18.8,687803,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Neptunevirus,Neptunevirus srim50,0.057748685,0.44831100678460123,7.763137955,0.44
s31,11,NC_006883.2,1,252401,19,6113,2.42194,0.0317154,39.5,11.5,268746,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Salacisavirus,Salacisavirus pssm2,0.031715405,0.22434150737871555,7.073581612,0.35
s31,139,NC_047705.1,1,41803,3,951,2.27496,0.0259551,37.7,4,2741074,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Foussvirus,Foussvirus S46C10,0.025955074994617612,0.17802368440449667,6.858916201991866,0.05
s31,105,NC_028094.1,1,473558,19,10538,2.22528,0.0239443,38.7,43.1,455364,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,unclassified Phycodnaviridae genus,Chrysochromulina ericina virus,0.023944268706261956,0.16356601742921717,6.831113509281702,0.35
s31,109,NC_029047.1,1,32894,2,718,2.18277,0.0218277,36,45.5,1636271,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Verrucomicrobia phage P8625,0.021827689,0.14612063829507643,6.694278936042123,0.04
s31,181,NC_070960.1,1,187320,48,4087,2.18183,0.0848174,37.9,22,2783669,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Yushanluvirus,Yushanluvirus satich,0.084817425,1.002198151958296,11.815946489478097,0.88
s31,48,NC_016658.1,1,47741,1,1041,2.18052,0.0218052,36.1,11,445693,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Cheungvirus,Cheungvirus NATL1A7,0.021805157,0.14604688329935167,6.697813886257779,0.02
s31,177,NC_070839.1,1,177834,26,3757,2.11264,0.0463185,36.2,21.2,2926475,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Shenzhenivirus,Shenzhenivirus sszbm1,0.046318476781717785,0.4204787527001946,9.077991806202064,0.47
s31,175,NC_062735.1,1,192117,5,3812,1.98421,0.0198421,38.2,2.2,1493514,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Potamoivirus,Potamoivirus tusconj,0.019842075,0.13945740369629386,7.028367792738953,0.09
s31,102,NC_027132.1,1,190768,14,3650,1.91332,0.037543,38.6,21.4,1493513,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Chalconvirus,Chalconvirus acg2014i,0.037542984,0.34629632661800486,9.22399576,0.26
s31,80,NC_021536.1,1,171797,17,3256,1.89526,0.0309668,38.1,17.6,754039,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Tefnutvirus,Tefnutvirus siom18,0.030966780560778128,0.268911851,8.683881442516665,0.31
s31,108,NC_029031.1,1,45218,4,821,1.81565,0.0230218,36.5,15.8,461711,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Aegirvirus,Aegirvirus SCBP42,0.023021805,0.1795061007034111,7.797220808459984,0.07
s31,171,NC_055744.1,1,151867,18,2746,1.80816,0.039449,36.1,0.111,2163901,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Shandvirus,Shandvirus sb64,0.039448991551818365,0.4050705267955958,10.268209930373352,0.33
s31,15,NC_008296.2,1,177300,16,3155,1.77947,0.0262211,36,24.1,382359,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Ormenosvirus,Ormenosvirus syn9,0.026221094190637336,0.2314170542086569,8.825606304838647,0.29
s31,51,NC_018271.1,1,35700,2,631,1.76751,0.0176751,36.2,16,1168478,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Inhavirus,Inhavirus P12024S,0.017675070028011206,0.13176745397675452,7.454989076022403,0.04
s31,1,NC_002519.1,1,39898,4,699,1.75197,0.0276204,37.1,16.5,2905867,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Zobellviridae,Siovirus,Siovirus americense,0.027620432101859743,0.22240771870285178,8.052289619606515,0.07
s31,70,NC_020859.1,1,175430,10,2777,1.58297,0.0184689,34.6,19.6,869662,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nerrivikvirus,Nerrivikvirus srim2,0.018468905,0.15299105584899889,8.283710162836382,0.18
s31,18,NC_008976.1,1,4188,1,65,1.55205,0.0155205,28.1,1,265522,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fugitivi,0.015520534861509073,0.12361087273829004,7.964343615814749,0.02
s31,168,NC_055710.1,1,172230,11,2555,1.48348,0.0186553,39,0.0909,1883365,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Alisovirus,Alisovirus socal22,0.018655286535446788,0.16108448735791409,8.634790307392947,0.2
s31,12,NC_006884.2,1,178249,5,2600,1.45863,0.0145863,41.6,3.6,268747,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Ronodorvirus,Ronodorvirus ssm4,0.014586337090250156,0.11988984886361063,8.219325258,0.09
s31,71,NC_020864.1,1,205622,8,2998,1.45802,0.016078,35.1,43.9,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.016078046,0.13716898681816603,8.531446281767979,0.15
s31,114,NC_031906.1,1,198190,10,2869,1.4476,0.0152329,36.6,10.8,1883366,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Charybdisvirus,Charybdisvirus scam3,0.015232857359099853,0.12850881834141425,8.436291059,0.18
s31,62,NC_020486.1,1,171211,12,2447,1.42923,0.0186203,40,0,869724,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Neptunevirus,Neptunevirus srim18,0.018620299,0.16410231346915136,8.813086948,0.22
s31,57,NC_019550.1,1,38997,2,551,1.41293,0.0240531,35,2,941970,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Liberibacter phage SC2,0.024053132292227608,0.20814000026418342,8.653342846804222,0.04
s31,164,NC_048672.1,1,40163,2,563,1.40179,0.0280358,40.5,0,2847822,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Zobellviridae,Siovirus,Siovirus germanense,0.028035754,0.2351286989782545,8.386744171459712,0.04
s31,39,NC_015286.1,1,175230,12,2390,1.36392,0.025087,38.9,5.75,445684,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Pontusvirus,Pontusvirus syn19,0.025087028476858984,0.23383927126755852,9.321122726163395,0.22
s31,83,NC_021802.1,1,53664,1,728,1.35659,0.0135659,42.5,43,1327981,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Assiduviridae,Cebadecemvirus,Cebadecemvirus phi10una,0.013565891472868217,0.11567998124746809,8.527267189099076,0.02
s31,155,NC_048050.1,1,33961,1,450,1.32505,0.0132505,42,11,2740798,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Chosvirus,Chosvirus KM23C739,0.013250493212802921,0.1143456061351737,8.629535844348075,0.02
s31,118,NC_031944.1,1,185102,12,2394,1.29334,0.0206805,37.6,13.5,1815521,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Sokavirus,Sokavirus swam1,0.020680489675962442,0.22139405400046908,10.705455115881616,0.22
s31,147,NC_047733.1,1,171216,10,2193,1.28084,0.0192272,36.5,0,756278,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Neptunevirus,Neptunevirus srim18,0.019227175030370993,0.18517097944995034,9.630690892315522,0.18
s31,169,NC_055719.1,1,174231,20,2206,1.26614,0.0333351,38.1,1.8,1983572,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Shandvirus,Shandvirus sh35,0.033335055,0.39728915658672764,11.918059063578193,0.37
s31,56,NC_019516.2,1,172474,9,2098,1.21642,0.0146109,37.3,21.1,1137745,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Aurunvirus,Aurunvirus STIM5,0.014610897874462238,0.14786890066782543,10.120452688008937,0.16
s31,35,NC_015282.1,1,174079,9,1950,1.12018,0.0168602,37.1,25.9,444859,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Thetisvirus,Thetisvirus ssm1,0.016860161191183314,0.1911343838955355,11.336450567002018,0.16
s31,88,NC_023587.1,1,189311,33,2033,1.07389,0.0394853,37.6,20.1,1340810,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Sedonavirus,Sedonavirus tusconh,0.039485291398809366,0.8091155459605449,20.491568310546718,0.6
s31,195,NC_075546.1,1,437255,4,4608,1.05385,0.0105385,40.1,40,2565304,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prymnesiovirus,Chrysochromulina parva virus,0.010538472973436554,0.10211470785751248,9.689706289981904,0.07
s31,54,NC_019444.1,1,176043,8,1838,1.04406,0.0130934,36.8,1,3126011,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Namakavirus,Namakavirus smbcm6,0.013093392,0.1350091737209683,10.311245106013198,0.15
s31,40,NC_015287.1,1,232878,7,2397,1.02929,0.0117358,39.9,22.9,445686,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Lipsvirus,Lipsvirus ssm7,0.011735758637569886,0.12034808560900645,10.254819422046909,0.13
s31,68,NC_020852.1,1,186468,3,1845,0.989446,0.00989446,35.1,0.667,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.009894459,0.098977567,10.003332777962756,0.05
s31,77,NC_021072.1,1,178807,8,1749,0.97815,0.0132433,36.3,7.75,536474,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Leucotheavirus,Leucotheavirus syn30,0.013243329399855711,0.15461709308683544,11.675092298808185,0.15
s31,103,NC_028092.1,1,193301,4,1881,0.973094,0.0103879,34.6,2,1663210,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus mediterraneus virus 1,0.010387944,0.10767565958436995,10.365444558425446,0.07
