sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy09,8,NC_007151.1,1,149622,4,141,0.0942375,0.00292738,40.1,3.75,320432,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus chrychalcites,0.002927377,0.100283574,34.25714357,0.01
oy09,17,NC_013288.1,1,191761,1,140,0.0730075,0.000730075,40.5,24,642926,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus tauri virus 1,0.000730075,0.027010043,36.99623533,0
oy09,51,NC_070682.1,1,35299,1,139,0.393779,0.00393779,30.8,1,2365054,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Aliceevansviridae,Moineauvirus,Moineauvirus CHPC950,0.003937789,0.062628128,15.9043906,0
oy09,11,NC_008908.1,1,3083,17,137,4.44372,0.644178,36.3,1.65,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.644177749,3.054094575,4.741074307,0.05
oy09,53,NC_074405.1,1,3924,5,136,3.46585,0.134047,36.3,23.2,2786389,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,0.134046891,0.755120363,5.63325533,0.01
oy09,57,NC_078974.1,1,4491,2,127,2.82788,0.0547762,38.5,1,35308,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,Orthobunyavirus cuchillaense,0.054776219,0.323682968,5.909187837,0.01
oy09,47,NC_043314.1,1,140906,3,123,0.0872922,0.00210779,36.1,0,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.002107788,0.074132839,35.17091538,0.01
oy09,6,NC_004102.1,1,9646,3,121,1.25441,0.032656,29.4,1,41856,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Hepacivirus,Hepacivirus hominis,0.032656023,0.298714044,9.147287837,0.01
oy09,26,NC_024451.1,1,220222,8,121,0.0549446,0.0039778,34.9,2.25,72201,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Iridoviridae,Iridovirus,Invertebrate iridescent virus 31,0.003977804,0.173987919,43.73968891,0.02
oy09,31,NC_030656.1,1,133492,1,120,0.089893,0.00089893,39,1,1873698,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Pteropopoxvirus,Pteropox virus,0.00089893,0.029968687,33.33816632,0
oy09,30,NC_029302.1,1,6038,1,115,1.9046,0.019046,36.3,1,1798085,Viruses,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,unclassified Totiviridae genus,Piscine myocarditis-like virus,0.019046042,0.136686832,7.176652968,0
oy09,12,NC_008913.1,1,3157,1,114,3.61102,0.0361102,28.6,35,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.036110231,0.186564419,5.166525182,0
oy09,46,NC_041831.1,1,27985,4,107,0.382348,0.0146507,33.8,1.5,2920889,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Firehammervirus,Campylobacter virus IBB35,0.014650706,0.23895978,16.31046204,0.01
oy09,56,NC_075136.1,1,668031,1,103,0.0154184,0.000154184,28.2,0,2060617,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Allomimiviridae,Oceanusvirus,Oceanusvirus kaneohense,0.000154184,0.012416146,80.52787011,0
oy09,41,NC_035797.1,1,142974,93,76,0.0531565,0.0430708,32.4,1.65,2029293,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,unclassified Poxviridae genus,Squirrelpox virus Berlin_2015,0.043070768,1.966569059,45.65901991,0.26
oy09,24,NC_022098.1,1,2473870,1,76,0.00307211,3.07E-05,40.5,1,1349410,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,Pandoravirus,Pandoravirus salinus,3.07E-05,0.005542576,180.4159667,0
oy09,16,NC_011588.1,1,127615,2,69,0.0540689,0.00105003,36.4,1,92521,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus oryrhinocerotis,0.001050033,0.045471087,43.3044237,0.01
oy09,13,NC_008976.1,1,4188,7,67,1.59981,0.11127,33.3,2.29,265522,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fugitivi,0.111270296,0.873048108,7.846192013,0.02
oy09,18,NC_013643.1,1,36270,1,63,0.173697,0.00173697,38.3,0,673835,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Phifelvirus,Phifelvirus FL2,0.001736973,0.041640793,23.97319932,0
oy09,22,NC_021312.1,1,459984,24,58,0.0126091,0.00284358,36.4,1.5,251749,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prymnesiovirus,Phaeocystis globosa virus,0.002843577,0.25614759,90.07935243,0.07
oy09,44,NC_040615.1,1,166748,4,54,0.0323842,0.00128337,42.5,1,2035399,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,unclassified Orthoherpesviridae genus,Eptesicus fuscus gammaherpesvirus,0.001283374,0.07138533,55.62318242,0.01
oy09,42,NC_038553.1,1,274793,6,50,0.0181955,0.00109173,37.8,0,97195,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Raphidovirus,Heterosigma akashiwo virus 01,0.001091731,0.080927086,74.1273229,0.02
